No.,Time,Source,Destination,Protocol,Length,Info,Source Port,Destination Port,Human
277,6.066202,3232281142,3232281089,TCP,54,49763  >  53 [ACK] Seq=36 Ack=145 Win=131072 Len=0,49763,53,0
278,6.066202,3232281142,3232281089,TCP,66,49774  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49774,80,0
279,6.066227,3232281142,3232281089,DNS,102,Standard query 0x9aa0 A 1362441.collect.igodigital.com,49771,53,0
280,6.066261,3232281142,3232281089,TCP,54,49762  >  53 [ACK] Seq=36 Ack=103 Win=131072 Len=0,49762,53,0
282,6.066345,3232281142,3232281089,TCP,54,49760  >  53 [ACK] Seq=41 Ack=103 Win=131072 Len=0,49760,53,0
284,6.066549,3232281142,3232281089,TCP,66,49775  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49775,53,0
285,6.066647,3232281142,1746043628,TLSv1.3,591,Client Hello,49768,443,0
286,6.066657,3232281142,3232281089,TCP,66,49776  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49776,53,0
287,6.066683,3232281142,3232281089,TCP,54,"49761  >  53 [FIN, ACK] Seq=40 Ack=147 Win=131072 Len=0",49761,53,0
288,6.066815,3232281142,3232281089,TCP,56,"49772  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49772,53,0
289,6.066833,3232281142,3232281089,DNS,102,Standard query 0x497d HTTPS 1362441.collect.igodigital.com,49772,53,0
290,6.067927,3232281089,3232281142,TCP,54,53  >  49771 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49771,0
291,6.067927,3232281089,3232281142,TCP,54,53  >  49771 [ACK] Seq=1 Ack=51 Win=29216 Len=0,53,49771,0
292,6.067927,3232281089,3232281142,TCP,66,"80  >  49774 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",80,49774,0
293,6.068071,3232281142,3232281089,TCP,54,49774  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49774,80,0
294,6.068779,3232281142,580244451,TLSv1.2,454,Application Data,65451,443,1
295,6.068901,3232281142,3232281089,HTTP,273,GET /wpad.dat HTTP/1.1 ,49774,80,0
296,6.068913,3232281089,3232281142,TCP,54,53  >  49772 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49772,0
297,6.068913,3232281089,3232281142,TCP,54,53  >  49772 [ACK] Seq=1 Ack=51 Win=29216 Len=0,53,49772,0
299,6.068913,3232281089,3232281142,TCP,66,"53  >  49775 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49775,0
300,6.069038,3232281142,3232281089,TCP,54,49775  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49775,53,0
302,6.069593,3232281142,3232281089,TCP,56,"49775  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49775,53,0
303,6.069604,3232281142,3232281089,DNS,87,Standard query 0x14f9 A se.monetate.net,49775,53,0
304,6.070453,3232281089,3232281142,TCP,66,"53  >  49776 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49776,0
305,6.070453,3232281089,3232281142,TCP,54,80  >  49774 [ACK] Seq=1 Ack=220 Win=30272 Len=0,80,49774,0
306,6.07056,3232281142,3232281089,TCP,54,49776  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49776,53,0
307,6.071164,3232281142,3232281089,TCP,56,"49776  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49776,53,0
308,6.071182,3232281142,3232281089,DNS,87,Standard query 0xcc22 HTTPS se.monetate.net,49776,53,0
309,6.071444,3232281089,3232281142,TCP,54,53  >  49775 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49775,0
310,6.071444,3232281089,3232281142,TCP,54,53  >  49775 [ACK] Seq=1 Ack=36 Win=29216 Len=0,53,49775,0
311,6.072738,3353877079,3232281142,TCP,66,"443  >  49773 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1452 SACK_PERM WS=512",443,49773,0
312,6.072738,3232281089,3232281142,TCP,54,53  >  49776 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49776,0
313,6.072738,3232281089,3232281142,TCP,54,53  >  49776 [ACK] Seq=1 Ack=36 Win=29216 Len=0,53,49776,0
314,6.072738,3232281089,3232281142,TCP,163,"80  >  49774 [PSH, ACK] Seq=1 Ack=220 Win=30272 Len=109 [TCP segment of a reassembled PDU]",80,49774,0
315,6.072738,3232281089,3232281142,TCP,1514,80  >  49774 [ACK] Seq=110 Ack=220 Win=30272 Len=1460 [TCP segment of a reassembled PDU],80,49774,0
316,6.072982,3232281142,3353877079,TCP,54,49773  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0,49773,443,0
317,6.073004,3232281142,3232281089,TCP,54,49774  >  80 [ACK] Seq=220 Ack=1570 Win=131328 Len=0,49774,80,0
318,6.073312,3232281142,3232281089,TCP,54,"49774  >  80 [FIN, ACK] Seq=220 Ack=1570 Win=131328 Len=0",49774,80,0
319,6.073861,3232281142,3353877079,TLSv1.2,318,Client Hello,49773,443,0
320,6.074852,3232281089,3232281142,HTTP,440,HTTP/1.1 400 Bad Request  (text/html),80,49774,0
321,6.07489,3232281142,3232281089,TCP,54,"49774  >  80 [RST, ACK] Seq=221 Ack=1956 Win=0 Len=0",49774,80,0
322,6.07599,1746043628,3232281142,TCP,54,443  >  49768 [ACK] Seq=1 Ack=538 Win=57344 Len=0,443,49768,0
323,6.07599,3232281089,3232281142,DNS,152,Standard query response 0x1e58 A epsf.ticketmaster.ie CNAME ticketmaster2.map.fastly.net A 199.232.26.87,53,49769,0
324,6.07599,3232281089,3232281142,DNS,197,Standard query response 0x0183 HTTPS epsf.ticketmaster.ie CNAME ticketmaster2.map.fastly.net SOA ns1.fastly.net,53,49770,0
325,6.076355,3232281142,3232281089,TCP,54,"49769  >  53 [FIN, ACK] Seq=41 Ack=99 Win=131072 Len=0",49769,53,0
326,6.076429,3232281142,3232281089,TCP,54,"49770  >  53 [FIN, ACK] Seq=41 Ack=144 Win=131072 Len=0",49770,53,0
327,6.076781,3232281142,3232281089,TCP,66,49777  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49777,53,0
328,6.076902,3232281142,3232281089,TCP,66,49778  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49778,53,0
329,6.076944,3232281089,3232281142,TCP,54,"53  >  49761 [FIN, ACK] Seq=147 Ack=41 Win=29216 Len=0",53,49761,0
330,6.077115,3232281142,3232281089,TCP,54,49761  >  53 [ACK] Seq=41 Ack=148 Win=131072 Len=0,49761,53,0
331,6.078266,3232281089,3232281142,DNS,283,Standard query response 0x9aa0 A 1362441.collect.igodigital.com CNAME nova.collect.igodigital.com CNAME nova-collector-1192479543.us-east-1.elb.amazonaws.com A 52.202.55.90 A 54.145.98.26 A 52.207.156.186 A 34.232.254.207 A 34.230.234.159 A 54.92.198.22,53,49771,0
332,6.078266,3353877079,3232281142,TCP,54,443  >  49773 [ACK] Seq=1 Ack=265 Win=147456 Len=0,443,49773,0
333,6.078266,3232281089,3232281142,TCP,66,"53  >  49777 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49777,0
334,6.078266,2902291547,3232281142,TLSv1.2,124,Application Data,443,49399,1
335,6.078266,3232281089,3232281142,TCP,66,"53  >  49778 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49778,0
336,6.078266,2902291547,3232281142,TLSv1.2,116,Application Data,443,49399,1
337,6.078266,2902291547,3232281142,TLSv1.2,85,Application Data,443,49399,1
338,6.078516,3232281142,3232281089,TCP,54,49777  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49777,53,0
339,6.078533,3232281142,2902291547,TCP,54,49399  >  443 [ACK] Seq=341 Ack=203 Win=511 Len=0,49399,443,0
340,6.07854,3232281142,3232281089,TCP,54,49778  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49778,53,0
341,6.079105,3232281142,2902291547,TLSv1.2,89,Application Data,49399,443,1
342,6.079111,3232281142,3232281089,TCP,54,"49771  >  53 [FIN, ACK] Seq=51 Ack=230 Win=131072 Len=0",49771,53,0
343,6.079115,3232281142,3232281089,TCP,56,"49777  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49777,53,0
344,6.079127,3232281142,3232281089,DNS,97,Standard query 0x25d2 A www.googletagservices.com,49777,53,0
345,6.079268,3232281142,3232281089,TCP,56,"49778  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49778,53,0
346,6.079285,3232281142,3232281089,DNS,97,Standard query 0xc175 HTTPS www.googletagservices.com,49778,53,0
347,6.080555,1746043628,3232281142,TLSv1.3,1506,"Server Hello, Change Cipher Spec",443,49768,0
348,6.080555,1746043628,3232281142,TLSv1.3,787,Application Data,443,49768,1
349,6.080555,2902291547,3232281142,TLSv1.2,93,Application Data,443,49399,1
350,6.080555,3232281089,3232281142,TCP,54,"53  >  49769 [FIN, ACK] Seq=99 Ack=42 Win=29216 Len=0",53,49769,0
351,6.080555,3232281089,3232281142,TCP,54,"53  >  49770 [FIN, ACK] Seq=144 Ack=42 Win=29216 Len=0",53,49770,0
352,6.080555,580244451,3232281142,TCP,54,443  >  65451 [ACK] Seq=1 Ack=401 Win=430 Len=0,443,65451,0
353,6.080555,3353877079,3232281142,TLSv1.2,1506,Server Hello,443,49773,0
354,6.080555,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=1453 Ack=265 Win=147456 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
355,6.080555,3353877079,3232281142,TCP,1506,443  >  49773 [ACK] Seq=2905 Ack=265 Win=147456 Len=1452 [TCP segment of a reassembled PDU],443,49773,0
356,6.080555,3353877079,3232281142,TLSv1.2,1048,"Certificate, Server Key Exchange, Server Hello Done",443,49773,0
357,6.080555,3232281089,3232281142,TCP,54,53  >  49777 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49777,0
358,6.080555,3232281089,3232281142,TCP,54,53  >  49777 [ACK] Seq=1 Ack=46 Win=29216 Len=0,53,49777,0
359,6.080555,3232281089,3232281142,TCP,54,53  >  49778 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49778,0
360,6.080555,3232281089,3232281142,TCP,54,53  >  49778 [ACK] Seq=1 Ack=46 Win=29216 Len=0,53,49778,0
361,6.080755,3232281142,1746043628,TCP,54,49768  >  443 [ACK] Seq=538 Ack=2186 Win=131584 Len=0,49768,443,0
362,6.080764,3232281142,2902291547,TLSv1.2,93,Application Data,49399,443,1
363,6.080784,3232281142,580244451,TLSv1.2,216,Application Data,65451,443,1
364,6.080794,3232281142,3353877079,TCP,54,49773  >  443 [ACK] Seq=265 Ack=5351 Win=132096 Len=0,49773,443,0
365,6.080959,3232281142,3232281089,TCP,54,49769  >  53 [ACK] Seq=42 Ack=100 Win=131072 Len=0,49769,53,0
366,6.081013,3232281142,3232281089,TCP,54,49770  >  53 [ACK] Seq=42 Ack=145 Win=131072 Len=0,49770,53,0
367,6.081341,3232281142,1746043628,TLSv1.3,118,"Change Cipher Spec, Application Data",49768,443,0
368,6.081813,3232281089,3232281142,DNS,163,Standard query response 0x25d2 A www.googletagservices.com A 209.85.202.155 A 209.85.202.157 A 209.85.202.156 A 209.85.202.154,53,49777,0
369,6.081813,3232281089,3232281142,DNS,156,Standard query response 0xc175 HTTPS www.googletagservices.com SOA ns1.google.com,53,49778,0
370,6.081813,3232281089,3232281142,DNS,269,Standard query response 0x497d HTTPS 1362441.collect.igodigital.com CNAME nova.collect.igodigital.com CNAME nova-collector-1192479543.us-east-1.elb.amazonaws.com SOA ns-1119.awsdns-11.org,53,49772,0
371,6.081865,3232281142,580244451,TLSv1.2,457,Application Data,65446,443,1
372,6.081957,3232281142,580244451,TCP,1466,65446  >  443 [ACK] Seq=404 Ack=1 Win=512 Len=1412 [TCP segment of a reassembled PDU],65446,443,0
373,6.081957,3232281142,580244451,TCP,1466,65446  >  443 [ACK] Seq=1816 Ack=1 Win=512 Len=1412 [TCP segment of a reassembled PDU],65446,443,0
374,6.081957,3232281142,580244451,TCP,1466,65446  >  443 [ACK] Seq=3228 Ack=1 Win=512 Len=1412 [TCP segment of a reassembled PDU],65446,443,0
375,6.081957,3232281142,580244451,TCP,1466,65446  >  443 [ACK] Seq=4640 Ack=1 Win=512 Len=1412 [TCP segment of a reassembled PDU],65446,443,0
376,6.081957,3232281142,580244451,TCP,1466,65446  >  443 [ACK] Seq=6052 Ack=1 Win=512 Len=1412 [TCP segment of a reassembled PDU],65446,443,0
377,6.081957,3232281142,580244451,TLSv1.2,1227,Application Data,65446,443,1
378,6.082125,3232281142,3232281089,TCP,54,"49778  >  53 [FIN, ACK] Seq=46 Ack=103 Win=131072 Len=0",49778,53,0
379,6.0822,3232281142,3232281089,TCP,54,"49772  >  53 [FIN, ACK] Seq=51 Ack=216 Win=131072 Len=0",49772,53,0
380,6.082484,3232281142,3232281089,TCP,66,49779  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49779,53,0
381,6.082607,3232281142,3232281089,TCP,66,49780  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49780,53,0
382,6.082947,3232281089,3232281142,TCP,54,"53  >  49771 [FIN, ACK] Seq=230 Ack=52 Win=29216 Len=0",53,49771,0
383,6.0832,3232281142,3232281089,TCP,54,49771  >  53 [ACK] Seq=52 Ack=231 Win=131072 Len=0,49771,53,0
384,6.084875,3232281089,3232281142,TCP,66,"53  >  49779 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49779,0
385,6.084875,3232281089,3232281142,TCP,66,"53  >  49780 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49780,0
386,6.084875,3232281089,3232281142,TCP,54,"53  >  49778 [FIN, ACK] Seq=103 Ack=47 Win=29216 Len=0",53,49778,0
387,6.085091,3232281142,3232281089,TCP,54,49779  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49779,53,0
388,6.085114,3232281142,3232281089,TCP,54,49780  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49780,53,0
389,6.085255,3232281142,3232281089,TCP,54,49778  >  53 [ACK] Seq=47 Ack=104 Win=131072 Len=0,49778,53,0
390,6.085773,3232281142,3232281089,TCP,56,"49779  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49779,53,0
391,6.085789,3232281142,3232281089,TCP,56,"49780  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49780,53,0
392,6.085795,3232281142,3232281089,DNS,89,Standard query 0x5362 A cdn.permutive.com,49779,53,0
393,6.085811,3232281142,3232281089,DNS,89,Standard query 0xfd8c HTTPS cdn.permutive.com,49780,53,0
394,6.085871,3232281089,3232281142,TCP,54,"53  >  49772 [FIN, ACK] Seq=216 Ack=52 Win=29216 Len=0",53,49772,0
395,6.085871,2817227836,3232281142,TCP,54,443  >  49649 [ACK] Seq=26 Ack=2 Win=165 Len=0,443,49649,0
396,6.085871,2817227836,3232281142,TCP,54,443  >  49650 [ACK] Seq=26 Ack=2 Win=165 Len=0,443,49650,0
397,6.085871,2817227836,3232281142,TCP,54,443  >  49644 [ACK] Seq=26 Ack=2 Win=165 Len=0,443,49644,0
398,6.085871,580244451,3232281142,TCP,54,443  >  65451 [ACK] Seq=1 Ack=563 Win=441 Len=0,443,65451,0
399,6.085931,3232281142,2817227836,TCP,54,49649  >  443 [RST] Seq=2 Win=0 Len=0,49649,443,0
400,6.085947,3232281142,2817227836,TCP,54,49650  >  443 [RST] Seq=2 Win=0 Len=0,49650,443,0
401,6.085955,3232281142,2817227836,TCP,54,49644  >  443 [RST] Seq=2 Win=0 Len=0,49644,443,0
402,6.086101,3232281142,3232281089,TCP,54,49772  >  53 [ACK] Seq=52 Ack=217 Win=131072 Len=0,49772,53,0
403,6.087178,2902291547,3232281142,TCP,54,443  >  49399 [ACK] Seq=242 Ack=415 Win=297 Len=0,443,49399,0
404,6.087178,3232281089,3232281142,TCP,54,53  >  49779 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49779,0
405,6.087178,3232281089,3232281142,TCP,54,53  >  49780 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49780,0
406,6.087178,3232281089,3232281142,TCP,54,53  >  49780 [ACK] Seq=1 Ack=38 Win=29216 Len=0,53,49780,0
407,6.087178,3232281089,3232281142,TCP,54,53  >  49779 [ACK] Seq=1 Ack=38 Win=29216 Len=0,53,49779,0
408,6.088303,3232281089,3232281142,DNS,123,Standard query response 0x5362 A cdn.permutive.com A 104.17.118.17 A 104.17.119.17,53,49779,0
409,6.088303,3232281089,3232281142,DNS,161,Standard query response 0xfd8c HTTPS cdn.permutive.com HTTPS,53,49780,0
410,6.088303,580244451,3232281142,TCP,54,443  >  65446 [ACK] Seq=1 Ack=1816 Win=405 Len=0,443,65446,0
411,6.088303,580244451,3232281142,TCP,54,443  >  65446 [ACK] Seq=1 Ack=4640 Win=427 Len=0,443,65446,0
412,6.088303,580244451,3232281142,TCP,54,443  >  65446 [ACK] Seq=1 Ack=7464 Win=449 Len=0,443,65446,0
413,6.088646,3232281142,3232281089,TCP,54,"49779  >  53 [FIN, ACK] Seq=38 Ack=70 Win=131328 Len=0",49779,53,0
414,6.088746,3232281142,3232281089,TCP,54,"49780  >  53 [FIN, ACK] Seq=38 Ack=108 Win=131072 Len=0",49780,53,0
415,6.089192,3232281142,3232281089,TCP,66,49781  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49781,53,0
416,6.089331,3232281142,3232281089,TCP,66,49782  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49782,53,0
417,6.089381,1746043628,3232281142,TLSv1.3,566,"Application Data, Application Data",443,49768,0
418,6.090611,3232281089,3232281142,TCP,54,"53  >  49779 [FIN, ACK] Seq=70 Ack=39 Win=29216 Len=0",53,49779,0
419,6.090611,3232281089,3232281142,TCP,66,"53  >  49781 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49781,0
420,6.090611,3232281089,3232281142,TCP,66,"53  >  49782 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32",53,49782,0
421,6.090611,3232281089,3232281142,TCP,54,"53  >  49780 [FIN, ACK] Seq=108 Ack=39 Win=29216 Len=0",53,49780,0
422,6.090839,3232281142,3232281089,TCP,54,49779  >  53 [ACK] Seq=39 Ack=71 Win=131328 Len=0,49779,53,0
423,6.090863,3232281142,3232281089,TCP,54,49781  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49781,53,0
424,6.090884,3232281142,3232281089,TCP,54,49782  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0,49782,53,0
425,6.090974,3232281142,3512060511,TCP,54,49342  >  443 [ACK] Seq=215 Ack=40 Win=508 Len=0,49342,443,0
426,6.091029,3232281142,3232281089,TCP,54,49780  >  53 [ACK] Seq=39 Ack=109 Win=131072 Len=0,49780,53,0
427,6.091459,3232281142,3232281089,TCP,56,"49782  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49782,53,0
428,6.091476,3232281142,3232281089,DNS,102,Standard query 0xc2a9 HTTPS securepubads.g.doubleclick.net,49782,53,0
429,6.092771,580244451,3232281142,TCP,54,443  >  65446 [ACK] Seq=1 Ack=8637 Win=460 Len=0,443,65446,0
430,6.092771,3232281089,3232281142,TCP,54,53  >  49782 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49782,0
431,6.092771,3232281089,3232281142,TCP,54,53  >  49782 [ACK] Seq=1 Ack=51 Win=29216 Len=0,53,49782,0
432,6.093895,3232281089,3232281142,DNS,193,Standard query response 0xc2a9 HTTPS securepubads.g.doubleclick.net CNAME securepubads46.g.doubleclick.net SOA ns1.google.com,53,49782,0
433,6.094272,3232281142,3232281089,TCP,54,"49782  >  53 [FIN, ACK] Seq=51 Ack=140 Win=131072 Len=0",49782,53,0
436,6.096314,3512060511,3232281142,TLSv1.2,128,Application Data,443,49342,1
437,6.096314,3512060511,3232281142,TLSv1.2,485,Application Data,443,49342,1
438,6.096314,3512060511,3232281142,TLSv1.2,136,Application Data,443,49342,1
439,6.096314,3512060511,3232281142,TLSv1.2,93,Application Data,443,49342,1
440,6.096375,3232281142,3512060511,TCP,54,49342  >  443 [ACK] Seq=215 Ack=666 Win=512 Len=0,49342,443,0
441,6.096873,3232281142,3512060511,TLSv1.2,89,Application Data,49342,443,1
442,6.096926,3232281142,3512060511,TLSv1.2,93,Application Data,49342,443,1
443,6.097624,3232281089,3232281142,TCP,54,"53  >  49782 [FIN, ACK] Seq=140 Ack=52 Win=29216 Len=0",53,49782,0
444,6.097878,3232281142,3232281089,TCP,54,49782  >  53 [ACK] Seq=52 Ack=141 Win=131072 Len=0,49782,53,0
447,6.10142,3232281142,3353877125,TCP,66,49783  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,49783,80,0
448,6.102102,3512060511,3232281142,TCP,54,443  >  49342 [ACK] Seq=666 Ack=250 Win=303 Len=0,443,49342,0
449,6.102102,580244451,3232281142,TLSv1.2,418,Application Data,443,65451,1
450,6.102102,3512060511,3232281142,TCP,54,443  >  49342 [ACK] Seq=666 Ack=289 Win=303 Len=0,443,49342,0
451,6.102102,580244451,3232281142,TLSv1.2,449,Application Data,443,65446,1
452,6.106266,3353877125,3232281142,TCP,66,"80  >  49783 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1452 SACK_PERM WS=512",80,49783,0
453,6.106388,3232281142,3353877125,TCP,54,49783  >  80 [ACK] Seq=1 Ack=1 Win=132096 Len=0,49783,80,0
454,6.106502,3232281142,3353877125,HTTP,314,GET /ca/gsatlasr3dvtlsca2023q4/MFEwTzBNMEswSTAJBgUrDgMCGgUABBRbZGYRA67ySUGCg8x0HVprRiRlEwQUqhFxj5XEWJiLsW4PO1BoJLy4GbwCEAH7A3wJDjSW0NTPKr9xnNk%3D HTTP/1.1 ,49783,80,0
455,6.111825,3353877125,3232281142,TCP,54,80  >  49783 [ACK] Seq=1 Ack=261 Win=147456 Len=0,80,49783,0
456,6.112968,3353877125,3232281142,TCP,1506,80  >  49783 [ACK] Seq=1 Ack=261 Win=147456 Len=1452 [TCP segment of a reassembled PDU],80,49783,0
457,6.112968,3353877125,3232281142,OCSP,563,Response,80,49783,0
458,6.113007,3232281142,3353877125,TCP,54,49783  >  80 [ACK] Seq=261 Ack=1962 Win=132096 Len=0,49783,80,0
459,6.117194,1745972076,3232281142,TLSv1.2,469,Application Data,443,65168,1
460,6.117346,3232281142,1745972076,TLSv1.2,404,Application Data,65168,443,1
461,6.11755,3232281142,3232281089,TCP,56,"49781  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP segment of a reassembled PDU]",49781,53,0
462,6.117572,3232281142,3232281089,DNS,102,Standard query 0xe927 A securepubads.g.doubleclick.net,49781,53,0
463,6.117604,3232281142,3232281089,TCP,54,"49777  >  53 [FIN, ACK] Seq=46 Ack=110 Win=131072 Len=0",49777,53,0
464,6.118032,3232281142,3353877079,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",49773,443,0
465,6.118046,3232281142,3353877079,TLSv1.2,211,"Application Data, Application Data, Application Data",49773,443,0
466,6.119338,3232281089,3232281142,TCP,54,53  >  49781 [ACK] Seq=1 Ack=3 Win=29216 Len=0,53,49781,0
467,6.119338,3232281089,3232281142,TCP,54,53  >  49781 [ACK] Seq=1 Ack=51 Win=29216 Len=0,53,49781,0
468,6.119338,3232281089,3232281142,DNS,197,Standard query response 0xe927 A securepubads.g.doubleclick.net CNAME securepubads46.g.doubleclick.net A 74.125.193.155 A 74.125.193.154 A 74.125.193.156 A 74.125.193.157,53,49781,0
469,6.119615,3232281142,3353877079,TLSv1.2,1506,Application Data,49773,443,1
470,6.119615,3232281142,3353877079,TCP,1506,49773  >  443 [ACK] Seq=1967 Ack=5351 Win=132096 Len=1452 [TCP segment of a reassembled PDU],49773,443,0
471,6.119615,3232281142,3353877079,TCP,1506,49773  >  443 [ACK] Seq=3419 Ack=5351 Win=132096 Len=1452 [TCP segment of a reassembled PDU],49773,443,0
472,6.119615,3232281142,3353877079,TLSv1.2,175,Application Data,49773,443,1
473,6.119927,3232281142,3232281089,TCP,54,"49781  >  53 [FIN, ACK] Seq=51 Ack=144 Win=131072 Len=0",49781,53,0
474,6.120718,3232281089,3232281142,TCP,54,"53  >  49777 [FIN, ACK] Seq=110 Ack=47 Win=29216 Len=0",53,49777,0
475,6.120993,3232281142,3232281089,TCP,54,49777  >  53 [ACK] Seq=47 Ack=111 Win=131072 Len=0,49777,53,0
476,6.121709,3232281089,3232281142,TCP,54,"53  >  49781 [FIN, ACK] Seq=144 Ack=52 Win=29216 Len=0",53,49781,0
477,6.121945,3232281142,3232281089,TCP,54,49781  >  53 [ACK] Seq=52 Ack=145 Win=131072 Len=0,49781,53,0
478,6.122793,3353877079,3232281142,TCP,54,443  >  49773 [ACK] Seq=5351 Ack=358 Win=147456 Len=0,443,49773,0
479,6.122793,3353877079,3232281142,TCP,54,443  >  49773 [ACK] Seq=5351 Ack=515 Win=148480 Len=0,443,49773,0
480,6.122793,3353877079,3232281142,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message",443,49773,0
